"","season","game_date","game_id","action_type","combined_shot_type","loc_x","loc_y","shot_distance","three_pt","time_remaining","ot","home","playoffs","opponent","shot_made_flag"
"2658",2001,"2002-02-27","20100816","Running Jump Shot","Jump Shot",5,112,11,"0",1790,"0","0","0","MIN","1"
"2659",2001,"2002-02-27","20100816","Driving Layup Shot","Layup",0,0,0,"0",1495,"0","0","0","MIN","1"
"2660",2001,"2002-02-27","20100816","Jump Shot","Jump Shot",-67,160,17,"0",1465,"0","0","0","MIN","1"
"2661",2001,"2002-02-27","20100816","Jump Shot","Jump Shot",136,101,16,"0",1152,"0","0","0","MIN","0"
"2662",2001,"2002-02-27","20100816","Layup Shot","Layup",0,0,0,"0",1121,"0","0","0","MIN","0"
"2663",2001,"2002-02-27","20100816","Jump Shot","Jump Shot",188,108,21,"0",941,"0","0","0","MIN",NA
"2664",2001,"2002-02-27","20100816","Jump Shot","Jump Shot",79,118,14,"0",764,"0","0","0","MIN",NA
"2665",2001,"2002-02-27","20100816","Jump Shot","Jump Shot",-35,101,10,"0",696,"0","0","0","MIN","0"
"2666",2001,"2002-02-27","20100816","Jump Shot","Jump Shot",136,-8,13,"0",632,"0","0","0","MIN","0"
"2667",2001,"2002-02-27","20100816","Jump Shot","Jump Shot",188,-8,18,"0",441,"0","0","0","MIN","0"
"2668",2001,"2002-02-27","20100816","Jump Shot","Jump Shot",144,-15,14,"0",410,"0","0","0","MIN","0"
"2669",2001,"2002-02-27","20100816","Running Jump Shot","Jump Shot",-58,49,7,"0",100,"0","0","0","MIN","1"
"2670",2001,"2002-02-27","20100816","Jump Shot","Jump Shot",-204,-8,20,"0",66,"0","0","0","MIN","0"
"2671",2001,"2002-03-01","20100830","Jump Shot","Jump Shot",108,179,20,"0",2466,"0","1","0","IND","1"
"2672",2001,"2002-03-01","20100830","Reverse Dunk Shot","Dunk",0,0,0,"0",2266,"0","1","0","IND","1"
"2673",2001,"2002-03-01","20100830","Jump Shot","Jump Shot",174,13,17,"0",2240,"0","1","0","IND","0"
"2674",2001,"2002-03-01","20100830","Jump Shot","Jump Shot",123,13,12,"0",2182,"0","1","0","IND","0"
"2675",2001,"2002-03-01","20100830","Jump Shot","Jump Shot",153,110,18,"0",1739,"0","1","0","IND","1"
"2676",2001,"2002-03-01","20100830","Jump Shot","Jump Shot",79,207,22,"0",1705,"0","1","0","IND",NA
"2677",2001,"2002-03-01","20100830","Jump Shot","Jump Shot",-98,173,19,"0",1677,"0","1","0","IND","1"
"2678",2001,"2002-03-01","20100830","Jump Shot","Jump Shot",-77,7,7,"0",1605,"0","1","0","IND","0"
"2679",2001,"2002-03-01","20100830","Driving Dunk Shot","Dunk",0,0,0,"0",1468,"0","1","0","IND","1"
"2680",2001,"2002-03-01","20100830","Driving Dunk Shot","Dunk",0,0,0,"0",1269,"0","1","0","IND",NA
"2681",2001,"2002-03-01","20100830","Jump Shot","Jump Shot",129,163,20,"0",1023,"0","1","0","IND",NA
"2682",2001,"2002-03-01","20100830","Driving Layup Shot","Layup",0,0,0,"0",994,"0","1","0","IND","1"
"2683",2001,"2002-03-01","20100830","Jump Shot","Jump Shot",-149,76,16,"0",788,"0","1","0","IND","0"
"2684",2001,"2002-03-01","20100830","Driving Layup Shot","Layup",0,0,0,"0",752,"0","1","0","IND","1"
"2685",2001,"2002-03-01","20100830","Jump Shot","Jump Shot",-149,173,22,"0",312,"0","1","0","IND","0"
"2686",2001,"2002-03-01","20100830","Jump Shot","Jump Shot",-33,53,6,"0",280,"0","1","0","IND","0"
"2687",2001,"2002-03-01","20100830","Jump Shot","Jump Shot",174,207,27,"1",6,"0","1","0","IND","0"
"2688",2001,"2002-03-06","20100865","Jump Shot","Jump Shot",144,205,25,"1",2817,"0","0","0","UTA","0"
"2689",2001,"2002-03-06","20100865","Jump Shot","Jump Shot",138,0,13,"0",2461,"0","0","0","UTA","1"
"2690",2001,"2002-03-06","20100865","Jump Shot","Jump Shot",-33,186,18,"0",2430,"0","0","0","UTA","1"
"2691",2001,"2002-03-06","20100865","Jump Shot","Jump Shot",167,-6,16,"0",2325,"0","0","0","UTA",NA
"2692",2001,"2002-03-06","20100865","Jump Shot","Jump Shot",153,97,18,"0",2234,"0","0","0","UTA","1"
"2693",2001,"2002-03-06","20100865","Jump Shot","Jump Shot",144,137,19,"0",2203,"0","0","0","UTA",NA
"2694",2001,"2002-03-06","20100865","Jump Shot","Jump Shot",51,21,5,"0",2182,"0","0","0","UTA","0"
"2695",2001,"2002-03-06","20100865","Layup Shot","Layup",0,0,0,"0",1779,"0","0","0","UTA",NA
"2696",2001,"2002-03-06","20100865","Alley Oop Dunk Shot","Dunk",0,0,0,"0",1716,"0","0","0","UTA","1"
"2697",2001,"2002-03-06","20100865","Jump Shot","Jump Shot",20,432,43,"1",1440,"0","0","0","UTA","1"
"2698",2001,"2002-03-06","20100865","Jump Shot","Jump Shot",176,-6,17,"0",1288,"0","0","0","UTA","0"
"2699",2001,"2002-03-06","20100865","Layup Shot","Layup",0,0,0,"0",984,"0","0","0","UTA","0"
"2700",2001,"2002-03-06","20100865","Driving Layup Shot","Layup",0,0,0,"0",856,"0","0","0","UTA","0"
"2701",2001,"2002-03-06","20100865","Jump Shot","Jump Shot",20,169,17,"0",752,"0","0","0","UTA","0"
"2702",2001,"2002-03-06","20100865","Jump Shot","Jump Shot",98,156,18,"0",696,"0","0","0","UTA","0"
"2703",2001,"2002-03-06","20100865","Jump Shot","Jump Shot",138,34,14,"0",657,"0","0","0","UTA","0"
"2704",2001,"2002-03-06","20100865","Jump Shot","Jump Shot",161,-6,16,"0",610,"0","0","0","UTA",NA
"2705",2001,"2002-03-06","20100865","Jump Shot","Jump Shot",144,144,20,"0",64,"0","0","0","UTA","0"
"2706",2001,"2002-03-06","20100865","Jump Shot","Jump Shot",-244,4,24,"1",13,"0","0","0","UTA","0"
"2707",2001,"2002-03-10","20100898","Jump Shot","Jump Shot",-12,129,12,"0",2821,"0","1","0","NYK","0"
"2708",2001,"2002-03-10","20100898","Jump Shot","Jump Shot",-141,230,26,"1",2635,"0","1","0","NYK",NA
"2709",2001,"2002-03-10","20100898","Driving Dunk Shot","Dunk",0,0,0,"0",2623,"0","1","0","NYK",NA
"2710",2001,"2002-03-10","20100898","Running Jump Shot","Jump Shot",7,68,6,"0",2459,"0","1","0","NYK","1"
"2711",2001,"2002-03-10","20100898","Jump Shot","Jump Shot",-4,135,13,"0",2426,"0","1","0","NYK","1"
"2712",2001,"2002-03-10","20100898","Jump Shot","Jump Shot",-71,192,20,"0",2160,"0","1","0","NYK","0"
"2713",2001,"2002-03-10","20100898","Jump Shot","Jump Shot",174,34,17,"0",1651,"0","1","0","NYK","1"
"2714",2001,"2002-03-10","20100898","Jump Shot","Jump Shot",129,148,19,"0",1618,"0","1","0","NYK","0"
"2715",2001,"2002-03-10","20100898","Running Jump Shot","Jump Shot",7,80,8,"0",1476,"0","1","0","NYK","1"
"2716",2001,"2002-03-10","20100898","Jump Shot","Jump Shot",-105,135,17,"0",1345,"0","1","0","NYK","0"
"2717",2001,"2002-03-10","20100898","Driving Layup Shot","Layup",0,0,0,"0",1245,"0","1","0","NYK",NA
"2718",2001,"2002-03-10","20100898","Jump Shot","Jump Shot",64,23,6,"0",869,"0","1","0","NYK","0"
"2719",2001,"2002-03-10","20100898","Jump Shot","Jump Shot",1,152,15,"0",299,"0","1","0","NYK","1"
"2720",2001,"2002-03-10","20100898","Jump Shot","Jump Shot",-4,264,26,"1",186,"0","1","0","NYK","0"
"2721",2001,"2002-03-12","20100914","Jump Shot","Jump Shot",-84,118,14,"0",2801,"0","1","0","CHA","0"
"2722",2001,"2002-03-12","20100914","Jump Shot","Jump Shot",144,129,19,"0",2615,"0","1","0","CHA",NA
"2723",2001,"2002-03-12","20100914","Jump Shot","Jump Shot",123,141,18,"0",2522,"0","1","0","CHA","1"
"2724",2001,"2002-03-12","20100914","Jump Shot","Jump Shot",-155,30,15,"0",2361,"0","1","0","CHA","0"
"2725",2001,"2002-03-12","20100914","Jump Shot","Jump Shot",-98,163,19,"0",2330,"0","1","0","CHA","0"
"2726",2001,"2002-03-12","20100914","Fadeaway Jump Shot","Jump Shot",-191,23,19,"0",2285,"0","1","0","CHA","1"
"2727",2001,"2002-03-12","20100914","Jump Shot","Jump Shot",-84,173,19,"0",2191,"0","1","0","CHA","1"
"2728",2001,"2002-03-12","20100914","Jump Shot","Jump Shot",-200,47,20,"0",2174,"0","1","0","CHA",NA
"2729",2001,"2002-03-12","20100914","Jump Shot","Jump Shot",-119,186,22,"0",1665,"0","1","0","CHA","1"
"2730",2001,"2002-03-12","20100914","Jump Shot","Jump Shot",-128,7,12,"0",1633,"0","1","0","CHA","0"
"2731",2001,"2002-03-12","20100914","Jump Shot","Jump Shot",115,148,18,"0",1542,"0","1","0","CHA","1"
"2732",2001,"2002-03-12","20100914","Driving Layup Shot","Layup",0,0,0,"0",1513,"0","1","0","CHA",NA
"2733",2001,"2002-03-12","20100914","Running Jump Shot","Jump Shot",1,80,8,"0",1357,"0","1","0","CHA","1"
"2734",2001,"2002-03-12","20100914","Jump Shot","Jump Shot",144,85,16,"0",1217,"0","1","0","CHA","0"
"2735",2001,"2002-03-12","20100914","Jump Shot","Jump Shot",-71,158,17,"0",1103,"0","1","0","CHA","0"
"2736",2001,"2002-03-12","20100914","Follow Up Dunk Shot","Dunk",0,0,0,"0",1042,"0","1","0","CHA","1"
"2737",2001,"2002-03-12","20100914","Jump Shot","Jump Shot",94,236,25,"1",794,"0","1","0","CHA","0"
"2738",2001,"2002-03-14","20100926","Driving Layup Shot","Layup",0,0,0,"0",2838,"0","0","0","GSW","1"
"2739",2001,"2002-03-14","20100926","Jump Shot","Jump Shot",136,133,19,"0",2795,"0","0","0","GSW","0"
"2740",2001,"2002-03-14","20100926","Jump Shot","Jump Shot",142,150,20,"0",2625,"0","0","0","GSW","0"
"2741",2001,"2002-03-14","20100926","Driving Layup Shot","Layup",0,0,0,"0",2597,"0","0","0","GSW","1"
"2742",2001,"2002-03-14","20100926","Jump Shot","Jump Shot",-130,-6,13,"0",2510,"0","0","0","GSW","0"
"2743",2001,"2002-03-14","20100926","Layup Shot","Layup",9,30,3,"0",2238,"0","0","0","GSW",NA
"2744",2001,"2002-03-14","20100926","Jump Shot","Jump Shot",58,40,7,"0",2191,"0","0","0","GSW","0"
"2745",2001,"2002-03-14","20100926","Dunk Shot","Dunk",0,0,0,"0",2189,"0","0","0","GSW","1"
"2746",2001,"2002-03-14","20100926","Layup Shot","Layup",22,26,3,"0",1837,"0","0","0","GSW","0"
"2747",2001,"2002-03-14","20100926","Slam Dunk Shot","Dunk",0,0,0,"0",1682,"0","0","0","GSW","1"
"2748",2001,"2002-03-14","20100926","Reverse Layup Shot","Layup",0,0,0,"0",1585,"0","0","0","GSW","1"
"2749",2001,"2002-03-14","20100926","Jump Shot","Jump Shot",-109,139,17,"0",1487,"0","0","0","GSW","0"
"2750",2001,"2002-03-14","20100926","Reverse Layup Shot","Layup",0,0,0,"0",1222,"0","0","0","GSW","1"
"2751",2001,"2002-03-14","20100926","Driving Layup Shot","Layup",0,0,0,"0",1179,"0","0","0","GSW","1"
"2752",2001,"2002-03-15","20100934","Jump Shot","Jump Shot",-4,80,8,"0",2839,"0","1","0","LAC",NA
"2753",2001,"2002-03-15","20100934","Jump Shot","Jump Shot",7,192,19,"0",2786,"0","1","0","LAC","0"
"2754",2001,"2002-03-15","20100934","Layup Shot","Layup",0,0,0,"0",2716,"0","1","0","LAC","0"
"2755",2001,"2002-03-15","20100934","Jump Shot","Jump Shot",123,30,12,"0",2689,"0","1","0","LAC","0"
"2756",2001,"2002-03-15","20100934","Jump Shot","Jump Shot",-206,13,20,"0",2658,"0","1","0","LAC","0"
"2757",2001,"2002-03-15","20100934","Driving Layup Shot","Layup",0,0,0,"0",2171,"0","1","0","LAC",NA
"2758",2001,"2002-03-15","20100934","Jump Shot","Jump Shot",-149,51,15,"0",2136,"0","1","0","LAC","1"
"2759",2001,"2002-03-15","20100934","Jump Shot","Jump Shot",64,85,10,"0",2088,"0","1","0","LAC","0"
"2760",2001,"2002-03-15","20100934","Layup Shot","Layup",0,0,0,"0",2069,"0","1","0","LAC","0"
"2761",2001,"2002-03-15","20100934","Layup Shot","Layup",0,0,0,"0",1702,"0","1","0","LAC",NA
"2762",2001,"2002-03-15","20100934","Jump Shot","Jump Shot",188,97,21,"0",1632,"0","1","0","LAC","1"
"2763",2001,"2002-03-15","20100934","Jump Shot","Jump Shot",-42,51,6,"0",1606,"0","1","0","LAC","0"
"2764",2001,"2002-03-15","20100934","Running Hook Shot","Hook Shot",-27,80,8,"0",1512,"0","1","0","LAC","1"
"2765",2001,"2002-03-15","20100934","Jump Shot","Jump Shot",94,179,20,"0",1479,"0","1","0","LAC","1"
"2766",2001,"2002-03-15","20100934","Driving Finger Roll Shot","Layup",-4,57,5,"0",1264,"0","1","0","LAC","1"
"2767",2001,"2002-03-15","20100934","Layup Shot","Layup",0,0,0,"0",1211,"0","1","0","LAC","1"
"2768",2001,"2002-03-15","20100934","Jump Shot","Jump Shot",123,101,15,"0",1024,"0","1","0","LAC","0"
"2769",2001,"2002-03-15","20100934","Jump Shot","Jump Shot",-56,80,9,"0",943,"0","1","0","LAC",NA
"2770",2001,"2002-03-15","20100934","Jump Shot","Jump Shot",94,173,19,"0",853,"0","1","0","LAC","0"
"2771",2001,"2002-03-15","20100934","Layup Shot","Layup",0,0,0,"0",771,"0","1","0","LAC",NA
"2772",2001,"2002-03-15","20100934","Jump Shot","Jump Shot",-128,114,17,"0",755,"0","1","0","LAC","0"
"2773",2001,"2002-03-15","20100934","Fadeaway Jump Shot","Jump Shot",-4,114,11,"0",379,"0","1","0","LAC","1"
"2774",2001,"2002-03-15","20100934","Jump Shot","Jump Shot",-12,179,17,"0",325,"0","1","0","LAC",NA
"2775",2001,"2002-03-15","20100934","Jump Shot","Jump Shot",-42,257,26,"1",258,"0","1","0","LAC","1"
"2776",2001,"2002-03-15","20100934","Jump Shot","Jump Shot",108,129,16,"0",218,"0","1","0","LAC",NA
"2777",2001,"2002-03-15","20100934","Jump Shot","Jump Shot",-12,253,25,"1",148,"0","1","0","LAC","1"
"2778",2001,"2002-03-17","20100950","Jump Shot","Jump Shot",43,186,19,"0",2735,"0","1","0","DAL","0"
"2779",2001,"2002-03-17","20100950","Jump Shot","Jump Shot",-63,108,12,"0",2198,"0","1","0","DAL","0"
"2780",2001,"2002-03-17","20100950","Driving Dunk Shot","Dunk",0,0,0,"0",1479,"0","1","0","DAL","1"
"2781",2001,"2002-03-17","20100950","Jump Shot","Jump Shot",125,78,14,"0",1257,"0","1","0","DAL",NA
"2782",2001,"2002-03-17","20100950","Reverse Layup Shot","Layup",0,0,0,"0",1134,"0","1","0","DAL","0"
"2783",2001,"2002-03-17","20100950","Fadeaway Jump Shot","Jump Shot",146,-19,14,"0",990,"0","1","0","DAL","1"
"2784",2001,"2002-03-17","20100950","Jump Shot","Jump Shot",102,106,14,"0",821,"0","1","0","DAL","0"
"2785",2001,"2002-03-17","20100950","Jump Shot","Jump Shot",-4,266,26,"1",795,"0","1","0","DAL","1"
"2786",2001,"2002-03-17","20100950","Layup Shot","Layup",0,0,0,"0",726,"0","1","0","DAL","0"
"2787",2001,"2002-03-17","20100950","Jump Shot","Jump Shot",37,63,7,"0",666,"0","1","0","DAL","1"
"2788",2001,"2002-03-17","20100950","Jump Shot","Jump Shot",1,76,7,"0",640,"0","1","0","DAL","0"
"2789",2001,"2002-03-17","20100950","Jump Shot","Jump Shot",30,93,9,"0",543,"0","1","0","DAL","1"
"2790",2001,"2002-03-17","20100950","Dunk Shot","Dunk",0,0,0,"0",109,"0","1","0","DAL","0"
"2791",2001,"2002-03-17","20100950","Jump Shot","Jump Shot",-147,169,22,"0",67,"0","1","0","DAL","0"
"2792",2001,"2002-03-19","20100962","Fadeaway Jump Shot","Jump Shot",-145,55,15,"0",2513,"0","0","0","DAL","1"
"2793",2001,"2002-03-19","20100962","Jump Shot","Jump Shot",-86,122,14,"0",2378,"0","0","0","DAL",NA
"2794",2001,"2002-03-19","20100962","Layup Shot","Layup",0,0,0,"0",2276,"0","0","0","DAL","0"
"2795",2001,"2002-03-19","20100962","Jump Shot","Jump Shot",119,89,14,"0",2227,"0","0","0","DAL","0"
"2796",2001,"2002-03-19","20100962","Jump Shot","Jump Shot",104,66,12,"0",2171,"0","0","0","DAL","0"
"2797",2001,"2002-03-19","20100962","Jump Shot","Jump Shot",125,28,12,"0",1655,"0","0","0","DAL","0"
"2798",2001,"2002-03-19","20100962","Layup Shot","Layup",0,0,0,"0",1502,"0","0","0","DAL","1"
"2799",2001,"2002-03-19","20100962","Jump Shot","Jump Shot",-229,21,22,"1",1451,"0","0","0","DAL",NA
"2800",2001,"2002-03-19","20100962","Jump Shot","Jump Shot",-115,144,18,"0",1309,"0","0","0","DAL","0"
"2801",2001,"2002-03-19","20100962","Jump Shot","Jump Shot",-44,15,4,"0",1154,"0","0","0","DAL","0"
"2802",2001,"2002-03-19","20100962","Jump Shot","Jump Shot",-71,177,19,"0",985,"0","0","0","DAL","0"
"2803",2001,"2002-03-19","20100962","Jump Shot","Jump Shot",62,55,8,"0",960,"0","0","0","DAL",NA
"2804",2001,"2002-03-19","20100962","Jump Shot","Jump Shot",-109,15,11,"0",867,"0","0","0","DAL","0"
"2805",2001,"2002-03-19","20100962","Driving Layup Shot","Layup",0,0,0,"0",819,"0","0","0","DAL","0"
"2806",2001,"2002-03-19","20100962","Jump Shot","Jump Shot",-16,55,5,"0",305,"0","0","0","DAL","1"
"2807",2001,"2002-03-19","20100962","Jump Shot","Jump Shot",-202,150,25,"1",236,"0","0","0","DAL","0"
"2808",2001,"2002-03-19","20100962","Jump Shot","Jump Shot",-178,112,21,"0",127,"0","0","0","DAL","0"
"2809",2001,"2002-03-19","20100962","Driving Layup Shot","Layup",0,0,0,"0",45,"0","0","0","DAL","1"
"2810",2001,"2002-03-20","20100970","Layup Shot","Layup",11,4,1,"0",2801,"0","0","0","SAS","1"
"2811",2001,"2002-03-20","20100970","Jump Shot","Jump Shot",121,4,12,"0",2613,"0","0","0","SAS",NA
"2812",2001,"2002-03-20","20100970","Running Jump Shot","Jump Shot",113,4,11,"0",2413,"0","0","0","SAS","1"
"2813",2001,"2002-03-20","20100970","Layup Shot","Layup",-1,9,0,"0",2345,"0","0","0","SAS","1"
"2814",2001,"2002-03-20","20100970","Jump Shot","Jump Shot",-109,76,13,"0",2312,"0","0","0","SAS","0"
"2815",2001,"2002-03-20","20100970","Jump Shot","Jump Shot",98,76,12,"0",2244,"0","0","0","SAS","1"
"2816",2001,"2002-03-20","20100970","Turnaround Hook Shot","Hook Shot",-124,63,13,"0",2072,"0","0","0","SAS","0"
"2817",2001,"2002-03-20","20100970","Layup Shot","Layup",11,4,1,"0",2044,"0","0","0","SAS","1"
"2818",2001,"2002-03-20","20100970","Jump Shot","Jump Shot",-117,114,16,"0",1987,"0","0","0","SAS",NA
"2819",2001,"2002-03-20","20100970","Jump Shot","Jump Shot",24,47,5,"0",1976,"0","0","0","SAS","0"
"2820",2001,"2002-03-20","20100970","Jump Shot","Jump Shot",70,70,9,"0",1369,"0","0","0","SAS","0"
"2821",2001,"2002-03-20","20100970","Jump Shot","Jump Shot",-1,63,6,"0",1242,"0","0","0","SAS","1"
"2822",2001,"2002-03-20","20100970","Jump Shot","Jump Shot",-124,30,12,"0",1032,"0","0","0","SAS","0"
"2823",2001,"2002-03-20","20100970","Jump Shot","Jump Shot",62,9,6,"0",965,"0","0","0","SAS","1"
"2824",2001,"2002-03-20","20100970","Layup Shot","Layup",3,4,0,"0",907,"0","0","0","SAS",NA
"2825",2001,"2002-03-20","20100970","Jump Shot","Jump Shot",-46,125,13,"0",874,"0","0","0","SAS","0"
"2826",2001,"2002-03-22","20100986","Jump Shot","Jump Shot",-16,135,13,"0",2863,"0","1","0","DET","0"
"2827",2001,"2002-03-22","20100986","Jump Shot","Jump Shot",119,141,18,"0",2732,"0","1","0","DET","1"
"2828",2001,"2002-03-22","20100986","Driving Layup Shot","Layup",0,0,0,"0",2514,"0","1","0","DET",NA
"2829",2001,"2002-03-22","20100986","Jump Shot","Jump Shot",-65,165,17,"0",2410,"0","1","0","DET",NA
"2830",2001,"2002-03-22","20100986","Jump Shot","Jump Shot",110,165,19,"0",2357,"0","1","0","DET",NA
"2831",2001,"2002-03-22","20100986","Running Jump Shot","Jump Shot",-109,148,18,"0",2323,"0","1","0","DET","1"
"2832",2001,"2002-03-22","20100986","Jump Shot","Jump Shot",83,108,13,"0",2281,"0","1","0","DET","0"
"2833",2001,"2002-03-22","20100986","Driving Finger Roll Shot","Layup",0,0,0,"0",2225,"0","1","0","DET","1"
"2834",2001,"2002-03-22","20100986","Jump Shot","Jump Shot",132,152,20,"0",2199,"0","1","0","DET","0"
"2835",2001,"2002-03-22","20100986","Turnaround Jump Shot","Jump Shot",161,15,16,"0",2163,"0","1","0","DET","1"
"2836",2001,"2002-03-22","20100986","Jump Shot","Jump Shot",16,156,15,"0",2146,"0","1","0","DET","0"
"2837",2001,"2002-03-22","20100986","Driving Layup Shot","Layup",0,0,0,"0",1755,"0","1","0","DET","1"
"2838",2001,"2002-03-22","20100986","Jump Shot","Jump Shot",-126,-2,12,"0",473,"0","1","0","DET","0"
"2839",2001,"2002-03-22","20100986","Jump Shot","Jump Shot",203,30,20,"0",395,"0","1","0","DET","0"
"2840",2001,"2002-03-22","20100986","Jump Shot","Jump Shot",-168,59,17,"0",355,"0","1","0","DET","0"
"2841",2001,"2002-03-22","20100986","Jump Shot","Jump Shot",81,192,20,"0",129,"0","1","0","DET","0"
"2842",2001,"2002-03-22","20100986","Driving Layup Shot","Layup",0,0,0,"0",24,"0","1","0","DET",NA
"2843",2001,"2002-03-24","20101000","Jump Shot","Jump Shot",37,7,3,"0",2803,"0","0","0","SAC","1"
"2844",2001,"2002-03-24","20101000","Jump Shot","Jump Shot",142,150,20,"0",2768,"0","0","0","SAC","0"
"2845",2001,"2002-03-24","20101000","Driving Layup Shot","Layup",0,0,0,"0",2653,"0","0","0","SAC","1"
"2846",2001,"2002-03-24","20101000","Jump Shot","Jump Shot",-48,28,5,"0",2612,"0","0","0","SAC","0"
"2847",2001,"2002-03-24","20101000","Alley Oop Layup shot","Layup",0,0,0,"0",2531,"0","0","0","SAC",NA
"2848",2001,"2002-03-24","20101000","Jump Shot","Jump Shot",-168,17,16,"0",2374,"0","0","0","SAC",NA
"2849",2001,"2002-03-24","20101000","Driving Layup Shot","Layup",0,0,0,"0",2276,"0","0","0","SAC","1"
"2850",2001,"2002-03-24","20101000","Jump Shot","Jump Shot",16,160,16,"0",2188,"0","0","0","SAC","0"
"2851",2001,"2002-03-24","20101000","Driving Layup Shot","Layup",0,0,0,"0",2048,"0","0","0","SAC","0"
"2852",2001,"2002-03-24","20101000","Jump Shot","Jump Shot",43,85,9,"0",1993,"0","0","0","SAC","1"
"2853",2001,"2002-03-24","20101000","Jump Shot","Jump Shot",-111,127,16,"0",968,"0","0","0","SAC","1"
"2854",2001,"2002-03-24","20101000","Jump Shot","Jump Shot",85,112,14,"0",817,"0","0","0","SAC","0"
"2855",2001,"2002-03-24","20101000","Jump Shot","Jump Shot",121,34,12,"0",785,"0","0","0","SAC","1"
"2856",2001,"2002-03-24","20101000","Jump Shot","Jump Shot",150,34,15,"0",761,"0","0","0","SAC","1"
"2857",2001,"2002-03-24","20101000","Jump Shot","Jump Shot",191,295,35,"1",720,"0","0","0","SAC","0"
"2858",2001,"2002-03-24","20101000","Jump Shot","Jump Shot",163,93,18,"0",334,"0","0","0","SAC","1"
"2859",2001,"2002-03-24","20101000","Jump Shot","Jump Shot",58,127,13,"0",268,"0","0","0","SAC","0"
"2860",2001,"2002-03-24","20101000","Running Hook Shot","Hook Shot",43,34,5,"0",188,"0","0","0","SAC","1"
"2861",2001,"2002-03-24","20101000","Jump Shot","Jump Shot",136,93,16,"0",133,"0","0","0","SAC","0"
"2862",2001,"2002-03-24","20101000","Driving Layup Shot","Layup",0,0,0,"0",66,"0","0","0","SAC","1"
"2863",2001,"2002-03-24","20101000","Fadeaway Jump Shot","Jump Shot",150,51,15,"0",36,"0","0","0","SAC","1"
"2864",2001,"2002-03-26","20101016","Jump Shot","Jump Shot",18,177,17,"0",2674,"0","1","0","CLE","0"
"2865",2001,"2002-03-26","20101016","Jump Shot","Jump Shot",125,222,25,"1",2545,"0","1","0","CLE","1"
"2866",2001,"2002-03-26","20101016","Layup Shot","Layup",0,0,0,"0",2393,"0","1","0","CLE","1"
"2867",2001,"2002-03-26","20101016","Jump Shot","Jump Shot",119,181,21,"0",2329,"0","1","0","CLE","1"
"2868",2001,"2002-03-26","20101016","Jump Shot","Jump Shot",-178,0,17,"0",2174,"0","1","0","CLE",NA
"2869",2001,"2002-03-26","20101016","Turnaround Jump Shot","Jump Shot",-23,268,26,"1",2116,"0","1","0","CLE","0"
